order-date,order-date-day,order-no,platform,category,sku,state,cust-zone,qty,revenue
30-12-2024,30,A18782,Plt1,Cat4,sku15,DELHI,N,1,1899.05
30-12-2024,30,A18783,Plt1,Cat2,sku26,KARNATAKA,S,1,1231.2
30-12-2024,30,A18784,Plt1,Cat2,sku31,WEST BENGAL,E,1,849
30-12-2024,30,A18785,Plt1,Cat6,sku45,RAJASTHAN,W,1,1299
30-12-2024,30,A18786,Plt1,Cat1,sku61,MAHARASHTRA,W,1,3799.05
30-12-2024,30,A18787,Plt1,Cat3,sku16,KARNATAKA,S,1,899
30-12-2024,30,A18788,Plt1,Cat6,sku37,MAHARASHTRA,W,1,1329.05
30-12-2024,30,A18789,Plt1,Cat6,sku169,MAHARASHTRA,W,1,1424.05
30-12-2024,30,A18790,Plt1,Cat2,sku13,TAMIL NADU,S,1,1176
30-12-2024,30,A18791,Plt1,Cat6,sku40,MAHARASHTRA,W,1,0
30-12-2024,30,A18792,Plt1,Cat6,sku45,PUNJAB,N,1,1299
30-12-2024,30,A18793,Plt1,Cat3,sku3,DELHI,N,1,835.05
30-12-2024,30,A18794,Plt1,Cat3,sku16,UTTAR PRADESH,N,1,899
30-12-2024,30,A18795,Plt1,Cat3,sku82,RAJASTHAN,W,1,1749
30-12-2024,30,A18796,Plt1,Cat2,sku68,KARNATAKA,S,1,1793.6
30-12-2024,30,A18797,Plt1,Cat1,sku212,MAHARASHTRA,W,1,6649.05
30-12-2024,30,A18798,Plt1,Cat1,sku175,MAHARASHTRA,W,1,6649.05
30-12-2024,30,A18799,Plt1,Cat4,sku33,RAJASTHAN,W,1,1999
30-12-2024,30,A18800,Plt1,Cat4,sku15,DELHI,N,1,1899.05
30-12-2024,30,A18801,Plt1,Cat4,sku15,RAJASTHAN,W,1,1999
30-12-2024,30,A18802,Plt1,Cat2,sku13,MAHARASHTRA,W,1,1176
30-12-2024,30,A18803,Plt1,Cat5,sku142,MAHARASHTRA,W,1,4000
30-12-2024,30,A18804,Plt1,Cat2,sku2,MAHARASHTRA,W,1,1804.05
30-12-2024,30,A18805,Plt1,Cat3,sku3,TAMIL NADU,S,1,835.05
30-12-2024,30,A18806,Plt1,Cat6,sku71,MAHARASHTRA,W,1,1424.05
30-12-2024,30,A18807,Plt1,Cat4,sku15,UTTAR PRADESH,N,1,1899.05
30-12-2024,30,A18808,Plt1,Cat4,sku15,MAHARASHTRA,W,1,1999
30-12-2024,30,A18809,Plt1,Cat2,sku5,DELHI,N,1,806.55
30-12-2024,30,A18810,Plt1,Cat6,sku73,GUJARAT,W,1,1299
30-12-2024,30,A18811,Plt1,Cat6,sku73,UTTAR PRADESH,N,1,1234.05
30-12-2024,30,A18811,Plt1,Cat6,sku45,UTTAR PRADESH,N,1,1234.05
30-12-2024,30,A18812,Plt1,Cat1,sku84,TELANGANA,S,1,2374.05
30-12-2024,30,A18813,Plt1,Cat1,sku214,MAHARASHTRA,W,1,11399
30-12-2024,30,A18814,Plt1,Cat6,sku77,MAHARASHTRA,W,1,0
30-12-2024,30,A18815,Plt1,Cat4,sku15,MAHARASHTRA,W,1,1999
30-12-2024,30,A18816,Plt1,Cat2,sku26,DELHI,N,1,1296
30-12-2024,30,A18817,Plt1,Cat1,sku56,HARYANA,N,1,3799.05
30-12-2024,30,A18818,Plt1,Cat2,sku79,MAHARASHTRA,W,1,1709.05
30-12-2024,30,A18819,Plt1,Cat3,sku16,KARNATAKA,S,1,899
30-12-2024,30,A18820,Plt1,Cat2,sku26,DELHI,N,1,1296
30-12-2024,30,A18821,Plt1,Cat2,sku5,HARYANA,N,1,806.55
30-12-2024,30,A18822,Plt1,Cat4,sku15,ANDHRA PRADESH,S,1,1899.05
30-12-2024,30,A18823,Plt1,Cat6,sku18,UTTAR PRADESH,N,1,1599
30-12-2024,30,A18824,Plt1,Cat1,sku19,MAHARASHTRA,W,1,4274.05
30-12-2024,30,A18825,Plt1,Cat1,sku116,TELANGANA,S,1,2999
30-12-2024,30,A18826,Plt1,Cat1,sku92,KARNATAKA,S,1,3561.55
30-12-2024,30,A18827,Plt1,Cat2,sku26,DELHI,N,1,1296
30-12-2024,30,A18828,Plt1,Cat1,sku193,BIHAR,E,1,5699.05
30-12-2024,30,A18829,Plt1,Cat4,sku15,TELANGANA,S,1,1899.05
30-12-2024,30,A18830,Plt1,Cat1,sku120,BIHAR,E,1,2735.05
30-12-2024,30,A18831,Plt1,Cat4,sku33,MAHARASHTRA,W,1,1999
30-12-2024,30,A18832,Plt1,Cat2,sku35,GUJARAT,W,1,1176
30-12-2024,30,A18833,Plt1,Cat6,sku73,WEST BENGAL,E,1,1299
30-12-2024,30,A18834,Plt1,Cat3,sku3,ANDHRA PRADESH,S,1,835.05
30-12-2024,30,A18835,Plt1,Cat2,sku41,RAJASTHAN,W,1,1176
30-12-2024,30,A18836,Plt1,Cat6,sku24,GUJARAT,W,1,1299
30-12-2024,30,A18837,Plt1,Cat3,sku3,WEST BENGAL,E,1,835.05
30-12-2024,30,A18838,Plt1,Cat6,sku73,TAMIL NADU,S,1,1234.05
30-12-2024,30,A18839,Plt1,Cat1,sku6,KARNATAKA,S,1,2374.05
30-12-2024,30,A18839,Plt1,Cat1,sku70,KARNATAKA,S,1,1899.05
30-12-2024,30,A18840,Plt1,Cat4,sku15,MAHARASHTRA,W,1,1899.05
30-12-2024,30,A18841,Plt1,Cat3,sku16,WEST BENGAL,E,1,854.05
30-12-2024,30,A18842,Plt1,Cat1,sku32,KARNATAKA,S,1,2735.05
30-12-2024,30,A18843,Plt1,Cat6,sku45,DELHI,N,1,1299
30-12-2024,30,A18844,Plt1,Cat4,sku33,DELHI,N,1,1899.05
30-12-2024,30,A18845,Plt1,Cat6,sku18,KARNATAKA,S,1,1519.05
30-12-2024,30,A18846,Plt1,Cat3,sku16,ANDHRA PRADESH,S,1,899
30-12-2024,30,A18847,Plt1,Cat3,sku3,TAMIL NADU,S,1,879
30-12-2024,30,A18848,Plt1,Cat4,sku33,KARNATAKA,S,1,1899.05
30-12-2024,30,A18849,Plt1,Cat4,sku33,MADHYA PRADESH,W,1,1999
30-12-2024,30,A18850,Plt1,Cat1,sku23,UTTAR PRADESH,N,1,3449
30-12-2024,30,A18851,Plt1,Cat2,sku26,MAHARASHTRA,W,1,1231.2
30-12-2024,30,A18852,Plt1,Cat3,sku16,TAMIL NADU,S,1,899
30-12-2024,30,A18853,Plt1,Cat4,sku33,MAHARASHTRA,W,1,1899.05
30-12-2024,30,A18854,Plt1,Cat1,sku1,KARNATAKA,S,1,4999
30-12-2024,30,A18855,Plt1,Cat3,sku16,TAMIL NADU,S,1,899
30-12-2024,30,A18856,Plt1,Cat1,sku92,WEST BENGAL,E,1,3561.55
30-12-2024,30,A18857,Plt1,Cat1,sku105,HARYANA,N,1,3749
30-12-2024,30,A18858,Plt1,Cat4,sku33,MAHARASHTRA,W,1,1899.05
30-12-2024,30,A18859,Plt1,Cat4,sku46,ANDHRA PRADESH,S,1,1804.05
30-12-2024,30,A18860,Plt1,Cat1,sku241,KARNATAKA,S,1,5999
30-12-2024,30,A18861,Plt1,Cat2,sku13,MAHARASHTRA,W,1,1176
30-12-2024,30,A18862,Plt1,Cat1,sku230,DELHI,N,1,6649.05
30-12-2024,30,A18863,Plt1,Cat1,sku221,MAHARASHTRA,W,1,5699.05
30-12-2024,30,A18864,Plt1,Cat1,sku105,TAMIL NADU,S,1,3561.55
30-12-2024,30,A18865,Plt1,Cat6,sku18,MAHARASHTRA,W,1,1519.05
30-12-2024,30,A18866,Plt1,Cat2,sku2,MAHARASHTRA,W,1,1899
30-12-2024,30,A18867,Plt1,Cat6,sku24,UTTAR PRADESH,N,1,1234.05
30-12-2024,30,A18868,Plt1,Cat6,sku8,MAHARASHTRA,W,1,1999
30-12-2024,30,A18869,Plt1,Cat6,sku73,TAMIL NADU,S,1,1234.05
30-12-2024,30,A18870,Plt1,Cat6,sku8,TELANGANA,S,1,1999
30-12-2024,30,A18871,Plt1,Cat2,sku5,JHARKHAND,E,1,849
30-12-2024,30,A18872,Plt1,Cat5,sku145,GUJARAT,W,1,2849.05
30-12-2024,30,A18873,Plt1,Cat6,sku114,MAHARASHTRA,W,1,1499
30-12-2024,30,A18874,Plt1,Cat4,sku15,UTTAR PRADESH,N,1,1899.05
30-12-2024,30,A18875,Plt1,Cat1,sku245,MAHARASHTRA,W,1,10199
30-12-2024,30,A18876,Plt1,Cat4,sku15,PUNJAB,N,1,1899.05
30-12-2024,30,A18877,Plt1,Cat1,sku34,PUNJAB,N,1,4056.5
30-12-2024,30,A18878,Plt1,Cat5,sku197,UTTAR PRADESH,N,1,4274.05
30-12-2024,30,A18879,Plt1,Cat3,sku81,MAHARASHTRA,W,1,1661.55
30-12-2024,30,A18880,Plt1,Cat4,sku15,TAMIL NADU,S,1,1999
30-12-2024,30,A18881,Plt1,Cat1,sku127,BIHAR,E,1,3359
30-12-2024,30,A18882,Plt1,Cat1,sku175,WEST BENGAL,E,1,6649.05
30-12-2024,30,A18883,Plt1,Cat6,sku24,WEST BENGAL,E,1,1234.05
30-12-2024,30,A18884,Plt1,Cat1,sku217,KARNATAKA,S,1,7499
30-12-2024,30,A18885,Plt1,Cat4,sku33,KERALA,S,1,1899.05
30-12-2024,30,A18886,Plt1,Cat2,sku28,KERALA,S,1,1804.05
30-12-2024,30,A18887,Plt1,Cat3,sku82,HARYANA,N,1,1749
30-12-2024,30,A18888,Plt1,Cat4,sku15,HARYANA,N,1,1999
30-12-2024,30,A18889,Plt1,Cat1,sku193,GUJARAT,W,1,0
30-12-2024,30,A18890,Plt1,Cat6,sku24,UTTAR PRADESH,N,1,1234.05
30-12-2024,30,A18891,Plt1,Cat4,sku33,TELANGANA,S,1,1899.05
30-12-2024,30,A18892,Plt1,Cat1,sku23,BIHAR,E,1,3449
30-12-2024,30,A18893,Plt1,Cat4,sku46,JHARKHAND,E,1,1804.05
30-12-2024,30,A18894,Plt1,Cat4,sku33,JHARKHAND,E,1,1899.05
30-12-2024,30,A18895,Plt1,Cat4,sku15,GUJARAT,W,1,1999
30-12-2024,30,A18896,Plt1,Cat3,sku82,UTTAR PRADESH,N,1,1749
30-12-2024,30,A18897,Plt1,Cat3,sku16,TAMIL NADU,S,1,854.05
30-12-2024,30,A18898,Plt1,Cat3,sku16,KARNATAKA,S,1,899
30-12-2024,30,A18899,Plt1,Cat3,sku3,PUNJAB,N,1,835.05
30-12-2024,30,A18899,Plt1,Cat3,sku16,PUNJAB,N,1,854.05
30-12-2024,30,A18900,Plt1,Cat1,sku245,DELHI,N,1,10199
30-12-2024,30,A18901,Plt1,Cat3,sku3,TAMIL NADU,S,1,835.05
30-12-2024,30,A18902,Plt1,Cat2,sku5,MAHARASHTRA,W,1,806.55
30-12-2024,30,A18903,Plt1,Cat4,sku33,PUNJAB,N,1,1899.05
30-12-2024,30,A18904,Plt1,Cat4,sku4,KARNATAKA,S,1,1999
30-12-2024,30,A18905,Plt1,Cat1,sku115,MAHARASHTRA,W,1,5005
30-12-2024,30,A18906,Plt1,Cat6,sku37,HARYANA,N,1,1399
30-12-2024,30,A18907,Plt1,Cat4,sku46,KERALA,S,1,1899
30-12-2024,30,A18908,Plt1,Cat3,sku3,KERALA,S,1,879
30-12-2024,30,A18909,Plt1,Cat4,sku33,TAMIL NADU,S,1,1999
30-12-2024,30,A18910,Plt1,Cat3,sku3,KARNATAKA,S,1,879
30-12-2024,30,A18911,Plt1,Cat6,sku53,HARYANA,N,1,1699
30-12-2024,30,A18912,Plt1,Cat3,sku16,PUNJAB,N,1,899
30-12-2024,30,A18913,Plt1,Cat4,sku46,MADHYA PRADESH,W,1,1804.05
30-12-2024,30,A18914,Plt1,Cat6,sku18,RAJASTHAN,W,1,1519.05
30-12-2024,30,A18915,Plt1,Cat3,sku3,DELHI,N,1,835.05
30-12-2024,30,A18916,Plt1,Cat3,sku16,CHANDIGARH,N,1,854.05
30-12-2024,30,A18917,Plt1,Cat3,sku16,BIHAR,E,1,899
30-12-2024,30,A18918,Plt1,Cat6,sku73,JAMMU AND KASHMIR,N,1,1299
30-12-2024,30,A18919,Plt1,Cat2,sku13,MAHARASHTRA,W,1,1176
30-12-2024,30,A18920,Plt1,Cat1,sku23,BIHAR,E,1,3449
30-12-2024,30,A18921,Plt1,Cat1,sku92,KARNATAKA,S,1,3749
30-12-2024,30,A18922,Plt1,Cat2,sku2,MADHYA PRADESH,W,1,1899
30-12-2024,30,A18923,Plt1,Cat6,sku17,HARYANA,N,1,1234.05
30-12-2024,30,A18924,Plt1,Cat3,sku137,TAMIL NADU,S,1,2089.05
30-12-2024,30,A18925,Plt1,Cat1,sku96,GUJARAT,W,1,3449
30-12-2024,30,A18926,Plt1,Cat4,sku15,BIHAR,E,1,1999
30-12-2024,30,A18927,Plt1,Cat4,sku33,GUJARAT,W,1,1899.05
30-12-2024,30,A18928,Plt1,Cat1,sku124,WEST BENGAL,E,1,4499
30-12-2024,30,A18929,Plt1,Cat1,sku32,KERALA,S,1,2879
30-12-2024,30,A18930,Plt1,Cat2,sku51,TAMIL NADU,S,1,999
30-12-2024,30,A18931,Plt1,Cat4,sku33,TELANGANA,S,1,0
30-12-2024,30,A18932,Plt1,Cat6,sku72,ASSAM,E,1,1499
30-12-2024,30,A18933,Plt1,Cat2,sku5,MAHARASHTRA,W,1,806.55
30-12-2024,30,A18934,Plt1,Cat4,sku15,KARNATAKA,S,1,1999
30-12-2024,30,A18935,Plt1,Cat1,sku120,DELHI,N,1,2879
30-12-2024,30,A18936,Plt1,Cat4,sku46,UTTAR PRADESH,N,1,1804.05
30-12-2024,30,A18937,Plt1,Cat4,sku15,UTTAR PRADESH,N,1,1999
30-12-2024,30,A18938,Plt1,Cat1,sku29,UTTAR PRADESH,N,1,5480.55
30-12-2024,30,A18939,Plt1,Cat6,sku17,TAMIL NADU,S,1,1299
30-12-2024,30,A18940,Plt1,Cat1,sku92,KARNATAKA,S,1,3561.55
30-12-2024,30,A18941,Plt1,Cat4,sku15,JHARKHAND,E,1,1899.05
30-12-2024,30,A18942,Plt1,Cat3,sku137,HARYANA,N,1,2199
30-12-2024,30,A18943,Plt1,Cat1,sku85,KARNATAKA,S,1,1899.05
30-12-2024,30,A18944,Plt1,Cat4,sku15,DELHI,N,1,1899.05
30-12-2024,30,A18945,Plt1,Cat3,sku16,HIMACHAL PRADESH,N,1,854.05
30-12-2024,30,A18946,Plt1,Cat1,sku173,UTTAR PRADESH,N,1,10199
30-12-2024,30,A18947,Plt1,Cat6,sku45,TELANGANA,S,1,1299
30-12-2024,30,A18948,Plt1,Cat4,sku15,MAHARASHTRA,W,1,1999
30-12-2024,30,A18949,Plt1,Cat4,sku33,MADHYA PRADESH,W,1,1999
30-12-2024,30,A18950,Plt1,Cat2,sku51,MAHARASHTRA,W,1,949.05
30-12-2024,30,A18951,Plt1,Cat1,sku92,TELANGANA,S,1,3561.55
30-12-2024,30,A18952,Plt1,Cat6,sku55,MAHARASHTRA,W,1,1234.05
30-12-2024,30,A18953,Plt1,Cat1,sku14,KARNATAKA,S,1,3399
30-12-2024,30,A18954,Plt1,Cat3,sku16,TELANGANA,S,1,854.05
30-12-2024,30,A18955,Plt1,Cat4,sku46,WEST BENGAL,E,1,1899
30-12-2024,30,A18956,Plt1,Cat4,sku4,UTTAR PRADESH,N,1,1999
30-12-2024,30,A18957,Plt1,Cat4,sku15,MAHARASHTRA,W,1,1899.05
30-12-2024,30,A18958,Plt1,Cat2,sku121,TAMIL NADU,S,1,1127.65
30-12-2024,30,A18959,Plt1,Cat3,sku16,TAMIL NADU,S,1,899
30-12-2024,30,A18960,Plt1,Cat6,sku140,KARNATAKA,S,1,1899.05
30-12-2024,30,A18961,Plt1,Cat6,sku18,PUNJAB,N,1,1599
30-12-2024,30,A18962,Plt1,Cat6,sku114,RAJASTHAN,W,1,1499
30-12-2024,30,A18963,Plt1,Cat2,sku5,DELHI,N,1,806.55
30-12-2024,30,A18964,Plt1,Cat2,sku12,MAHARASHTRA,W,1,1234.05
30-12-2024,30,A18965,Plt1,Cat1,sku167,MAHARASHTRA,W,1,4986.55
30-12-2024,30,A18965,Plt1,Cat1,sku87,MAHARASHTRA,W,1,3200.55
30-12-2024,30,A18966,Plt1,Cat4,sku106,MAHARASHTRA,W,1,1804.05
30-12-2024,30,A18967,Plt1,Cat3,sku3,KARNATAKA,S,1,835.05
30-12-2024,30,A18968,Plt1,Cat2,sku25,KARNATAKA,S,1,1413.6
30-12-2024,30,A18969,Plt1,Cat2,sku5,TELANGANA,S,1,849
30-12-2024,30,A18970,Plt1,Cat1,sku83,MAHARASHTRA,W,1,2849.05
30-12-2024,30,A18970,Plt1,Cat1,sku1,MAHARASHTRA,W,1,4749.05
30-12-2024,30,A18971,Plt1,Cat6,sku45,UTTAR PRADESH,N,1,1299
30-12-2024,30,A18972,Plt1,Cat3,sku82,HARYANA,N,1,1749
30-12-2024,30,A18973,Plt1,Cat4,sku4,HARYANA,N,1,1899.05
30-12-2024,30,A18974,Plt1,Cat3,sku16,KERALA,S,1,854.05
30-12-2024,30,A18975,Plt1,Cat4,sku15,KERALA,S,1,1999
30-12-2024,30,A18976,Plt1,Cat4,sku15,MAHARASHTRA,W,1,1899.05
30-12-2024,30,A18977,Plt1,Cat2,sku13,MAHARASHTRA,W,1,1176
30-12-2024,30,A18978,Plt1,Cat3,sku81,MAHARASHTRA,W,1,1749
30-12-2024,30,A18979,Plt1,Cat2,sku5,MAHARASHTRA,W,1,849
30-12-2024,30,A18980,Plt1,Cat1,sku84,TAMIL NADU,S,1,2374.05
30-12-2024,30,A18981,Plt1,Cat1,sku97,MAHARASHTRA,W,1,3276.55
30-12-2024,30,A18982,Plt1,Cat4,sku15,GUJARAT,W,1,1999
30-12-2024,30,A18983,Plt1,Cat4,sku15,KARNATAKA,S,1,1999
30-12-2024,30,A18984,Plt1,Cat1,sku6,TAMIL NADU,S,1,2499
30-12-2024,30,A18985,Plt1,Cat1,sku96,MAHARASHTRA,W,1,3276.55
30-12-2024,30,A18985,Plt1,Cat1,sku23,MAHARASHTRA,W,1,3276.55
30-12-2024,30,A18986,Plt1,Cat4,sku15,MAHARASHTRA,W,1,1999
30-12-2024,30,A18987,Plt1,Cat1,sku47,UTTAR PRADESH,N,1,4274.05
30-12-2024,30,A18988,Plt1,Cat3,sku3,MAHARASHTRA,W,1,879
30-12-2024,30,A18989,Plt1,Cat1,sku38,MAHARASHTRA,W,1,5414.05
30-12-2024,30,A18990,Plt1,Cat1,sku47,MAHARASHTRA,W,1,4274.05
30-12-2024,30,A18991,Plt1,Cat1,sku85,MAHARASHTRA,W,1,1899.05
30-12-2024,30,A18992,Plt1,Cat1,sku23,KERALA,S,1,3276.55
30-12-2024,30,A18993,Plt1,Cat3,sku3,UTTAR PRADESH,N,1,835.05
30-12-2024,30,A18994,Plt1,Cat1,sku117,TELANGANA,S,1,3380
30-12-2024,30,A18995,Plt1,Cat3,sku16,TELANGANA,S,1,899
30-12-2024,30,A18996,Plt1,Cat3,sku3,DELHI,N,1,879
30-12-2024,30,A18997,Plt1,Cat4,sku33,KARNATAKA,S,1,1999
30-12-2024,30,A18998,Plt1,Cat4,sku46,MAHARASHTRA,W,1,1804.05
30-12-2024,30,A18999,Plt1,Cat4,sku33,KARNATAKA,S,1,1899.05
30-12-2024,30,A19000,Plt1,Cat6,sku73,UTTAR PRADESH,N,1,1234.05
30-12-2024,30,A19001,Plt1,Cat3,sku3,MAHARASHTRA,W,1,879
30-12-2024,30,A19002,Plt1,Cat2,sku121,MADHYA PRADESH,W,1,1187
30-12-2024,30,A19003,Plt1,Cat2,sku13,TELANGANA,S,1,1117.2
30-12-2024,30,A19004,Plt1,Cat6,sku45,MAHARASHTRA,W,1,1299
30-12-2024,30,A19005,Plt1,Cat5,sku163,MAHARASHTRA,W,1,2800
30-12-2024,30,A19006,Plt1,Cat2,sku35,KERALA,S,1,1176
30-12-2024,30,A19007,Plt1,Cat3,sku3,KARNATAKA,S,1,879
30-12-2024,30,A19008,Plt1,Cat1,sku19,MAHARASHTRA,W,1,4274.05
30-12-2024,30,A19009,Plt1,Cat4,sku33,DELHI,N,1,1899.05
30-12-2024,30,A19010,Plt1,Cat4,sku4,GUJARAT,W,1,1899.05
30-12-2024,30,A19011,Plt1,Cat3,sku82,TAMIL NADU,S,1,1749
30-12-2024,30,A19012,Plt1,Cat6,sku18,MAHARASHTRA,W,1,1599
30-12-2024,30,A19013,Plt1,Cat6,sku104,UTTAR PRADESH,N,1,1499
30-12-2024,30,A19014,Plt1,Cat6,sku9,MAHARASHTRA,W,1,1299
30-12-2024,30,A19015,Plt1,Cat6,sku18,UTTAR PRADESH,N,1,1599
30-12-2024,30,A19016,Plt1,Cat1,sku101,TAMIL NADU,S,1,0
30-12-2024,30,A19017,Plt1,Cat1,sku66,RAJASTHAN,W,1,4340.55
30-12-2024,30,A19018,Plt1,Cat6,sku18,RAJASTHAN,W,1,1599
30-12-2024,30,A19019,Plt1,Cat4,sku15,MAHARASHTRA,W,1,1999
30-12-2024,30,A19020,Plt1,Cat2,sku121,HARYANA,N,1,1127.65
30-12-2024,30,A19021,Plt1,Cat1,sku193,KARNATAKA,S,1,5699.05
30-12-2024,30,A19022,Plt1,Cat4,sku46,MAHARASHTRA,W,1,1804.05
30-12-2024,30,A19023,Plt1,Cat4,sku33,UTTAR PRADESH,N,1,1899.05
30-12-2024,30,A19024,Plt1,Cat1,sku225,MAHARASHTRA,W,1,5699.05
30-12-2024,30,A19025,Plt1,Cat4,sku15,MAHARASHTRA,W,1,1899.05
30-12-2024,30,A19026,Plt1,Cat2,sku135,PUNJAB,N,1,599
30-12-2024,30,A19027,Plt1,Cat6,sku78,ANDHRA PRADESH,S,1,1519.05
30-12-2024,30,A19028,Plt1,Cat3,sku16,MAHARASHTRA,W,1,899
30-12-2024,30,A19029,Plt1,Cat1,sku175,UTTARAKHAND,N,1,6649.05
30-12-2024,30,A19030,Plt1,Cat4,sku15,MAHARASHTRA,W,1,1899.05
30-12-2024,30,A19031,Plt1,Cat2,sku41,MAHARASHTRA,W,1,1176
30-12-2024,30,A19032,Plt1,Cat3,sku16,MAHARASHTRA,W,1,899
30-12-2024,30,A19033,Plt1,Cat4,sku46,RAJASTHAN,W,1,1899
30-12-2024,30,A19034,Plt1,Cat1,sku19,RAJASTHAN,W,1,4274.05
30-12-2024,30,A19035,Plt1,Cat6,sku24,MAHARASHTRA,W,1,1234.05
30-12-2024,30,A19036,Plt1,Cat4,sku33,TELANGANA,S,1,1899.05
30-12-2024,30,A19037,Plt1,Cat1,sku136,DELHI,N,1,2999
30-12-2024,30,A19038,Plt1,Cat6,sku45,MAHARASHTRA,W,1,1299
30-12-2024,30,A19039,Plt1,Cat1,sku21,MAHARASHTRA,W,1,1899.05
30-12-2024,30,A19040,Plt1,Cat4,sku46,UTTAR PRADESH,N,1,1804.05
30-12-2024,30,A19041,Plt1,Cat3,sku16,KERALA,S,1,899
30-12-2024,30,A19042,Plt1,Cat3,sku3,KERALA,S,1,835.05
30-12-2024,30,A19043,Plt1,Cat4,sku33,GUJARAT,W,1,1999
30-12-2024,30,A19044,Plt1,Cat4,sku33,MAHARASHTRA,W,1,1999
30-12-2024,30,A19045,Plt1,Cat3,sku81,TAMIL NADU,S,1,1661.55
30-12-2024,30,A19046,Plt1,Cat3,sku137,KARNATAKA,S,1,2199
30-12-2024,30,A19047,Plt1,Cat3,sku16,KARNATAKA,S,1,899
30-12-2024,30,A19048,Plt1,Cat1,sku74,UTTAR PRADESH,N,1,2374.05
30-12-2024,30,A19049,Plt1,Cat4,sku33,ASSAM,E,1,1999
30-12-2024,30,A19050,Plt1,Cat2,sku13,HARYANA,N,1,1117.2
30-12-2024,30,A19051,Plt1,Cat1,sku174,MAHARASHTRA,W,1,9449
30-12-2024,30,A19052,Plt1,Cat2,sku79,HARYANA,N,1,1709.05
30-12-2024,30,A19053,Plt1,Cat4,sku33,KERALA,S,1,1999
30-12-2024,30,A19054,Plt1,Cat6,sku72,KARNATAKA,S,1,1499
30-12-2024,30,A19055,Plt1,Cat6,sku37,HARYANA,N,1,1399
30-12-2024,30,A19056,Plt1,Cat6,sku40,TAMIL NADU,S,1,1994.05
30-12-2024,30,A19057,Plt1,Cat3,sku82,TELANGANA,S,1,1749
30-12-2024,30,A19058,Plt1,Cat6,sku37,CHANDIGARH,N,1,1329.05
30-12-2024,30,A19059,Plt1,Cat1,sku97,MANIPUR,E,1,3449
30-12-2024,30,A19060,Plt1,Cat3,sku3,CHANDIGARH,N,1,835.05
30-12-2024,30,A19061,Plt1,Cat6,sku18,MAHARASHTRA,W,1,1519.05
30-12-2024,30,A19062,Plt1,Cat1,sku66,UTTAR PRADESH,N,1,4569
30-12-2024,30,A19063,Plt1,Cat4,sku15,RAJASTHAN,W,1,1999
30-12-2024,30,A19064,Plt1,Cat2,sku35,UTTAR PRADESH,N,1,1176
30-12-2024,30,A19065,Plt1,Cat3,sku16,MAHARASHTRA,W,1,854.05
30-12-2024,30,A19066,Plt1,Cat6,sku73,KERALA,S,1,1299
30-12-2024,30,A19067,Plt1,Cat6,sku17,ASSAM,E,1,1234.05
30-12-2024,30,A19067,Plt1,Cat6,sku24,ASSAM,E,1,1234.05
30-12-2024,30,A19068,Plt1,Cat6,sku18,MAHARASHTRA,W,1,1519.05
30-12-2024,30,A19069,Plt1,Cat3,sku3,UTTAR PRADESH,N,1,835.05
30-12-2024,30,A19070,Plt1,Cat1,sku74,RAJASTHAN,W,1,2374.05
30-12-2024,30,A19070,Plt1,Cat1,sku6,RAJASTHAN,W,1,2374.05
30-12-2024,30,A19071,Plt1,Cat1,sku222,RAJASTHAN,W,1,8121.55
30-12-2024,30,A19072,Plt1,Cat3,sku16,TAMIL NADU,S,1,854.05
30-12-2024,30,A19073,Plt1,Cat3,sku16,MAHARASHTRA,W,1,854.05
30-12-2024,30,A19074,Plt1,Cat2,sku51,RAJASTHAN,W,1,949.05
30-12-2024,30,A19075,Plt1,Cat4,sku33,MAHARASHTRA,W,1,1999
30-12-2024,30,A19076,Plt1,Cat4,sku15,TAMIL NADU,S,1,1999
30-12-2024,30,A19077,Plt1,Cat4,sku46,DELHI,N,1,1899
30-12-2024,30,A19078,Plt1,Cat3,sku82,KARNATAKA,S,1,1749
30-12-2024,30,A19079,Plt1,Cat5,sku142,TELANGANA,S,1,4000
30-12-2024,30,A19080,Plt1,Cat3,sku3,RAJASTHAN,W,1,835.05
30-12-2024,30,A19081,Plt1,Cat1,sku109,GOA,W,1,3799.05
30-12-2024,30,A19082,Plt1,Cat4,sku46,KARNATAKA,S,1,1804.05
30-12-2024,30,A19083,Plt1,Cat4,sku4,GUJARAT,W,1,1999
30-12-2024,30,A19084,Plt1,Cat4,sku46,TAMIL NADU,S,1,1804.05
30-12-2024,30,A19085,Plt1,Cat6,sku17,MAHARASHTRA,W,1,1234.05
30-12-2024,30,A19086,Plt1,Cat3,sku3,UTTAR PRADESH,N,1,879
30-12-2024,30,A19087,Plt1,Cat6,sku8,TELANGANA,S,1,1899.05
30-12-2024,30,A19088,Plt1,Cat1,sku193,MAHARASHTRA,W,1,5699.05
30-12-2024,30,A19089,Plt1,Cat5,sku131,DELHI,N,1,2849.05
30-12-2024,30,A19090,Plt1,Cat3,sku3,DELHI,N,1,835.05
30-12-2024,30,A19091,Plt1,Cat2,sku132,RAJASTHAN,W,1,799
30-12-2024,30,A19092,Plt1,Cat4,sku33,HARYANA,N,1,1899.05
30-12-2024,30,A19093,Plt1,Cat3,sku81,ANDHRA PRADESH,S,1,1749
30-12-2024,30,A19094,Plt1,Cat3,sku3,TELANGANA,S,1,835.05
30-12-2024,30,A19095,Plt1,Cat1,sku14,TELANGANA,S,1,3229.05
